"id","periode_data","obyek_wisata","alamat","longitude","latitude","jenis_wisatawan","jumlah_kunjungan","is_processed","created_at","processed_at"
4086,"202501","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",400,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4087,"202501","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",17,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4088,"202501","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",106,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4089,"202501","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Mancanegara",3,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4090,"202501","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Nusantara",3012,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4091,"202501","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Mancanegara",26,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4092,"202501","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",1787,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4093,"202501","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Mancanegara",3,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4094,"202501","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Nusantara",1720,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4095,"202501","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Mancanegara",70,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4096,"202501","Taman Impian Jaya Ancol","Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430","-6.1226706","106.8331808","Wisatawan Nusantara",760497,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4097,"202501","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4098,"202501","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4099,"202501","Rumah Si Pitung (Situs Marunda)","Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14150","-6.0968037","106.9588842","Wisatawan Nusantara",1057,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4100,"202501","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Nusantara",2186,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4101,"202501","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Mancanegara",190,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4102,"202501","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Nusantara",24712,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4103,"202501","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Nusantara",202461,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4104,"202501","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Mancanegara",4602,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4105,"202501","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Nusantara",36478,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4106,"202501","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Mancanegara",1371,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4107,"202501","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Nusantara",15154,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4108,"202501","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Mancanegara",368,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4109,"202501","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Nusantara",23526,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4110,"202501","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Mancanegara",559,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4111,"202501","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Nusantara",2152,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4112,"202501","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Mancanegara",78,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4113,"202501","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Nusantara",563393,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4114,"202501","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Mancanegara",277,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4115,"202501","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Nusantara",31806,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4116,"202501","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Mancanegara",4,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4117,"202501","Ruang Terbuka Hijau Tebet Eco Park","Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","-6.2372102","106.8534290","Wisatawan Nusantara",74824,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4118,"202501","Museum Satria Mandala","Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Barat, Kec. Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","-6.2316899","106.8192872","Wisatawan Nusantara",2059,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4119,"202501","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Nusantara",599,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4120,"202501","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Mancanegara",2,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4121,"202501","Taman Mini Indonesia Indah","Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","-6.3019000","106.8904181","Wisatawan Nusantara",351588,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4123,"202501","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Nusantara",877,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4124,"202501","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Mancanegara",7,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4125,"202505","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Mancanegara",1431,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4126,"202506","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Nusantara",4447,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4127,"202506","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Mancanegara",240,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4128,"202506","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Nusantara",211916,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4129,"202506","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Mancanegara",5705,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4130,"202506","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Nusantara",18052,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4131,"202506","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Mancanegara",1204,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4132,"202506","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Nusantara",14871,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4133,"202506","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Mancanegara",489,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4134,"202506","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Nusantara",36867,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4135,"202506","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Mancanegara",1169,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4136,"202506","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Nusantara",1816,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4137,"202506","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Mancanegara",98,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4138,"202506","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Nusantara",417950,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4139,"202506","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Mancanegara",97,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4140,"202506","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Nusantara",26071,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4141,"202506","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Mancanegara",7,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4142,"202506","Ruang Terbuka Hijau Tebet Eco Park","Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","-6.2372102","106.8534290","Wisatawan Nusantara",88770,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4143,"202506","Museum Satria Mandala","Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Barat, Kec. Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","-6.2316899","106.8192872","Wisatawan Nusantara",2240,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4144,"202506","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Nusantara",442,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4145,"202506","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Mancanegara",3,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4146,"202506","Taman Mini Indonesia Indah","Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","-6.3019000","106.8904181","Wisatawan Nusantara",248533,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4147,"202506","Old Shanghai","Cakung Barat, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta","-6.1645270","106.9245255","Wisatawan Nusantara",49184,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4148,"202506","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Nusantara",1382,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4149,"202506","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Mancanegara",4,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4150,"202506","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Nusantara",41191,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4151,"202506","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Mancanegara",1157,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4152,"202504","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",760112,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4153,"202504","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",6753,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4154,"202504","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",NULL,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4155,"202504","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",NULL,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4156,"202504","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",15360,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4157,"202504","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",34689,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4158,"202504","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",85000,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4159,"202504","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",4920,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4160,"202504","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",592,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4161,"202504","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",1,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4162,"202504","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",424,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4163,"202504","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",7,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
4164,"202504","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",95,True,"2025-12-15 16:31:30.897479","2025-12-15 16:31:31.18786"
